"parm_id";"industry";"cartel";"detected";"nTc";"rep_off";"start";"end";"duration";"lduration";"n_firms";"sigma_start";"in_cartel";"nfirms2";"nfirms3";"sigma2";"sigma3";"nfirms_sigma"
21;45;1;1;1;0;1;155;155;5.04985600724954;5;0.2;1;25;125;0.04;0.008;1
21;45;2;1;2;1;157;214;58;4.07753744390572;5;0.2;1;25;125;0.04;0.008;1
21;45;3;1;3;1;216;774;559;6.32793678372919;5;0.2;1;25;125;0.04;0.008;1
21;45;4;0;3;1;776;905;130;4.87519732320115;5;0.2;1;25;125;0.04;0.008;1
21;45;5;0;0;0;907;907;1;0.693147180559945;5;0.2;1;25;125;0.04;0.008;1
21;45;6;0;0;0;909;909;1;0.693147180559945;5;0.2;1;25;125;0.04;0.008;1
21;45;7;0;0;0;911;1000;90;4.51085950651685;5;0.2;1;25;125;0.04;0.008;1
22;45;1;1;1;0;1;778;778;6.65801104587075;5;0.25;1;25;125;0.0625;0.015625;1.25
22;45;2;0;1;0;780;1000;221;5.40267738187228;5;0.25;1;25;125;0.0625;0.015625;1.25
23;45;1;1;1;0;1;170;170;5.14166355650266;5;0.3;1;25;125;0.09;0.027;1.5
23;45;2;1;2;1;172;401;230;5.44241771052179;5;0.3;1;25;125;0.09;0.027;1.5
23;45;3;1;3;1;403;565;163;5.0998664278242;5;0.3;1;25;125;0.09;0.027;1.5
23;45;4;1;4;1;567;647;81;4.40671924726425;5;0.3;1;25;125;0.09;0.027;1.5
23;45;5;0;4;1;649;1000;352;5.8664680569333;5;0.3;1;25;125;0.09;0.027;1.5
24;45;1;1;1;0;1;606;606;6.4085287910595;5;0.35;1;25;125;0.1225;0.042875;1.75
24;45;2;1;2;1;608;924;317;5.76205138278018;5;0.35;1;25;125;0.1225;0.042875;1.75
24;45;3;0;2;1;926;1000;75;4.33073334028633;5;0.35;1;25;125;0.1225;0.042875;1.75
25;45;1;1;1;0;1;643;643;6.46769872610435;6;0.1;1;36;216;0.01;0.001;0.6
25;45;2;1;2;1;645;807;163;5.0998664278242;6;0.1;1;36;216;0.01;0.001;0.6
25;45;3;0;2;1;809;1000;192;5.26269018890489;6;0.1;1;36;216;0.01;0.001;0.6
26;45;1;1;1;0;1;131;131;4.88280192258637;6;0.15;1;36;216;0.0225;0.003375;0.9
26;45;2;0;1;0;133;179;47;3.87120101090789;6;0.15;1;36;216;0.0225;0.003375;0.9
26;45;3;0;0;0;181;181;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;45;4;0;0;0;183;183;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;45;5;0;0;0;185;187;3;1.38629436111989;6;0.15;1;36;216;0.0225;0.003375;0.9
26;45;6;0;0;0;189;189;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;45;7;0;0;0;195;195;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;45;8;0;0;0;197;211;15;2.77258872223978;6;0.15;1;36;216;0.0225;0.003375;0.9
26;45;9;0;0;0;213;217;5;1.79175946922805;6;0.15;1;36;216;0.0225;0.003375;0.9
26;45;10;0;0;0;237;483;247;5.51342874616498;6;0.15;1;36;216;0.0225;0.003375;0.9
26;45;11;0;0;0;487;487;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;45;12;0;0;0;523;527;5;1.79175946922805;6;0.15;1;36;216;0.0225;0.003375;0.9
26;45;13;0;0;0;529;529;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;45;14;0;0;0;531;531;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;45;15;0;0;0;731;737;7;2.07944154167984;6;0.15;1;36;216;0.0225;0.003375;0.9
26;45;16;0;0;0;751;801;51;3.95124371858143;6;0.15;1;36;216;0.0225;0.003375;0.9
26;45;17;0;0;0;819;949;131;4.88280192258637;6;0.15;1;36;216;0.0225;0.003375;0.9
26;45;18;0;0;0;961;961;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;45;19;0;0;0;963;963;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
27;45;1;1;1;0;1;9;9;2.30258509299405;6;0.2;1;36;216;0.04;0.008;1.2
27;45;2;1;2;1;11;51;41;3.73766961828337;6;0.2;1;36;216;0.04;0.008;1.2
27;45;3;0;2;1;53;135;83;4.43081679884331;6;0.2;1;36;216;0.04;0.008;1.2
27;45;4;0;0;0;137;159;23;3.17805383034795;6;0.2;1;36;216;0.04;0.008;1.2
27;45;5;0;0;0;161;161;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;45;6;0;0;0;163;163;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;45;7;0;0;0;165;171;7;2.07944154167984;6;0.2;1;36;216;0.04;0.008;1.2
27;45;8;0;0;0;173;219;47;3.87120101090789;6;0.2;1;36;216;0.04;0.008;1.2
27;45;9;0;0;0;221;221;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;45;10;0;0;0;315;317;3;1.38629436111989;6;0.2;1;36;216;0.04;0.008;1.2
27;45;11;0;0;0;319;319;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;45;12;0;0;0;321;321;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;45;13;0;0;0;359;359;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;45;14;0;0;0;361;445;85;4.45434729625351;6;0.2;1;36;216;0.04;0.008;1.2
27;45;15;0;0;0;449;449;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;45;16;0;0;0;451;483;33;3.52636052461616;6;0.2;1;36;216;0.04;0.008;1.2
27;45;17;0;0;0;485;485;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;45;18;0;0;0;509;561;53;3.98898404656427;6;0.2;1;36;216;0.04;0.008;1.2
27;45;19;0;0;0;563;563;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;45;20;0;0;0;565;565;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;45;21;0;0;0;567;579;13;2.63905732961526;6;0.2;1;36;216;0.04;0.008;1.2
27;45;22;0;0;0;581;581;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;45;23;0;0;0;585;585;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;45;24;0;0;0;613;629;17;2.89037175789616;6;0.2;1;36;216;0.04;0.008;1.2
27;45;25;0;0;0;633;633;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;45;26;0;0;0;635;635;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;45;27;0;0;0;925;925;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;45;28;0;0;0;927;927;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
28;45;1;0;0;0;1;119;119;4.78749174278205;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;2;0;0;0;121;269;149;5.01063529409626;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;3;0;0;0;271;271;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;4;0;0;0;301;301;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;5;0;0;0;315;315;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;6;0;0;0;327;327;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;7;0;0;0;329;331;3;1.38629436111989;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;8;0;0;0;333;349;17;2.89037175789616;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;9;0;0;0;555;563;9;2.30258509299405;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;10;0;0;0;565;565;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;11;0;0;0;567;583;17;2.89037175789616;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;12;0;0;0;585;587;3;1.38629436111989;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;13;0;0;0;595;595;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;14;0;0;0;615;615;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;15;0;0;0;623;631;9;2.30258509299405;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;16;0;0;0;637;683;47;3.87120101090789;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;17;0;0;0;715;715;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;18;0;0;0;723;723;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;19;0;0;0;735;745;11;2.484906649788;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;20;0;0;0;751;751;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;21;0;0;0;755;761;7;2.07944154167984;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;22;0;0;0;763;765;3;1.38629436111989;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;23;0;0;0;767;767;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;24;0;0;0;857;857;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;45;25;0;0;0;859;859;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
29;45;1;1;1;0;1;162;162;5.09375020080676;6;0.3;1;36;216;0.09;0.027;1.8
29;45;2;0;1;0;164;373;210;5.35185813347607;6;0.3;1;36;216;0.09;0.027;1.8
29;45;3;0;0;0;375;385;11;2.484906649788;6;0.3;1;36;216;0.09;0.027;1.8
29;45;4;0;0;0;387;401;15;2.77258872223978;6;0.3;1;36;216;0.09;0.027;1.8
29;45;5;0;0;0;869;871;3;1.38629436111989;6;0.3;1;36;216;0.09;0.027;1.8
29;45;6;0;0;0;879;879;1;0.693147180559945;6;0.3;1;36;216;0.09;0.027;1.8
29;45;7;0;0;0;883;883;1;0.693147180559945;6;0.3;1;36;216;0.09;0.027;1.8
29;45;8;0;0;0;955;955;1;0.693147180559945;6;0.3;1;36;216;0.09;0.027;1.8
29;45;9;0;0;0;971;971;1;0.693147180559945;6;0.3;1;36;216;0.09;0.027;1.8
29;45;10;0;0;0;975;975;1;0.693147180559945;6;0.3;1;36;216;0.09;0.027;1.8
29;45;11;0;0;0;977;977;1;0.693147180559945;6;0.3;1;36;216;0.09;0.027;1.8
29;45;12;0;0;0;997;997;1;0.693147180559945;6;0.3;1;36;216;0.09;0.027;1.8
30;45;1;0;0;0;1;33;33;3.52636052461616;6;0.35;1;36;216;0.1225;0.042875;2.1
30;45;2;0;0;0;35;55;21;3.09104245335832;6;0.35;1;36;216;0.1225;0.042875;2.1
30;45;3;1;1;0;61;62;2;1.09861228866811;6;0.35;1;36;216;0.1225;0.042875;2.1
30;45;4;0;1;0;67;67;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;45;5;0;0;0;77;77;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;45;6;0;0;0;79;79;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;45;7;0;0;0;81;81;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;45;8;0;0;0;83;83;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;45;9;0;0;0;85;85;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
30;45;10;0;0;0;87;107;21;3.09104245335832;6;0.35;1;36;216;0.1225;0.042875;2.1
30;45;11;1;2;1;109;370;262;5.57215403217776;6;0.35;1;36;216;0.1225;0.042875;2.1
30;45;12;0;2;1;372;441;70;4.26267987704132;6;0.35;1;36;216;0.1225;0.042875;2.1
30;45;13;0;0;0;443;443;1;0.693147180559945;6;0.35;1;36;216;0.1225;0.042875;2.1
1;46;1;1;1;0;1;755;755;6.62804137617953;2;0.1;1;4;8;0.01;0.001;0.2
1;46;2;0;1;0;757;1000;244;5.50125821054473;2;0.1;1;4;8;0.01;0.001;0.2
2;46;1;1;1;0;1;307;307;5.73009978297357;2;0.15;1;4;8;0.0225;0.003375;0.3
2;46;2;1;2;1;309;456;148;5.00394630594546;2;0.15;1;4;8;0.0225;0.003375;0.3
2;46;3;0;2;1;458;1000;543;6.29894924685594;2;0.15;1;4;8;0.0225;0.003375;0.3
3;46;1;1;1;0;1;19;19;2.99573227355399;2;0.2;1;4;8;0.04;0.008;0.4
3;46;2;1;2;1;21;310;290;5.67332326717149;2;0.2;1;4;8;0.04;0.008;0.4
3;46;3;1;3;1;312;506;195;5.27811465923052;2;0.2;1;4;8;0.04;0.008;0.4
3;46;4;0;3;1;508;1000;493;6.20253551718792;2;0.2;1;4;8;0.04;0.008;0.4
4;46;1;1;1;0;1;249;249;5.52146091786225;2;0.25;1;4;8;0.0625;0.015625;0.5
4;46;2;1;2;1;251;536;286;5.65948221575962;2;0.25;1;4;8;0.0625;0.015625;0.5
4;46;3;0;2;1;538;1000;463;6.13988455222626;2;0.25;1;4;8;0.0625;0.015625;0.5
5;46;1;1;1;0;1;695;695;6.54534966033442;2;0.3;1;4;8;0.09;0.027;0.6
5;46;2;0;1;0;697;1000;304;5.72031177660741;2;0.3;1;4;8;0.09;0.027;0.6
6;46;1;1;1;0;1;321;321;5.77455154554441;2;0.35;1;4;8;0.1225;0.042875;0.7
6;46;2;0;1;0;323;1000;678;6.5206211275587;2;0.35;1;4;8;0.1225;0.042875;0.7
7;46;1;1;1;0;1;214;214;5.37063802812766;3;0.1;1;9;27;0.01;0.001;0.3
7;46;2;1;2;1;216;860;645;6.4707995037826;3;0.1;1;9;27;0.01;0.001;0.3
7;46;3;0;2;1;862;1000;139;4.9416424226093;3;0.1;1;9;27;0.01;0.001;0.3
8;46;1;1;1;0;1;42;42;3.76120011569356;3;0.15;1;9;27;0.0225;0.003375;0.45
8;46;2;1;2;1;44;501;458;6.12905021006055;3;0.15;1;9;27;0.0225;0.003375;0.45
8;46;3;1;3;1;503;701;199;5.29831736654804;3;0.15;1;9;27;0.0225;0.003375;0.45
8;46;4;1;4;1;703;806;104;4.65396035015752;3;0.15;1;9;27;0.0225;0.003375;0.45
8;46;5;0;4;1;808;1000;193;5.26785815906333;3;0.15;1;9;27;0.0225;0.003375;0.45
9;46;1;0;0;0;1;1000;1000;6.90875477931522;3;0.2;1;9;27;0.04;0.008;0.6
10;46;1;1;1;0;1;47;47;3.87120101090789;3;0.25;1;9;27;0.0625;0.015625;0.75
10;46;2;1;2;1;49;296;248;5.51745289646471;3;0.25;1;9;27;0.0625;0.015625;0.75
10;46;3;0;2;1;298;1000;703;6.55677835615804;3;0.25;1;9;27;0.0625;0.015625;0.75
11;46;1;1;1;0;1;610;610;6.4150969591716;3;0.3;1;9;27;0.09;0.027;0.9
11;46;2;0;1;0;612;1000;389;5.96614673912369;3;0.3;1;9;27;0.09;0.027;0.9
12;46;1;1;1;0;1;543;543;6.29894924685594;3;0.35;1;9;27;0.1225;0.042875;1.05
12;46;2;0;1;0;545;1000;456;6.12468339089421;3;0.35;1;9;27;0.1225;0.042875;1.05
13;46;1;1;1;0;1;525;525;6.26530121273771;4;0.1;1;16;64;0.01;0.001;0.4
13;46;2;0;1;0;527;1000;474;6.16331480403464;4;0.1;1;16;64;0.01;0.001;0.4
14;46;1;1;1;0;1;223;223;5.41164605185504;4;0.15;1;16;64;0.0225;0.003375;0.6
14;46;2;1;2;1;225;445;221;5.40267738187228;4;0.15;1;16;64;0.0225;0.003375;0.6
14;46;3;1;3;1;447;711;265;5.5834963087817;4;0.15;1;16;64;0.0225;0.003375;0.6
14;46;4;0;3;1;713;1000;288;5.66642668811243;4;0.15;1;16;64;0.0225;0.003375;0.6
15;46;1;1;1;0;1;767;767;6.64378973314767;4;0.2;1;16;64;0.04;0.008;0.8
15;46;2;0;1;0;769;1000;232;5.4510384535657;4;0.2;1;16;64;0.04;0.008;0.8
16;46;1;0;0;0;1;1000;1000;6.90875477931522;4;0.25;1;16;64;0.0625;0.015625;1
17;46;1;1;1;0;1;90;90;4.51085950651685;4;0.3;1;16;64;0.09;0.027;1.2
17;46;2;1;2;1;92;398;307;5.73009978297357;4;0.3;1;16;64;0.09;0.027;1.2
17;46;3;1;3;1;400;428;29;3.40119738166216;4;0.3;1;16;64;0.09;0.027;1.2
17;46;4;1;4;1;430;537;108;4.69134788222914;4;0.3;1;16;64;0.09;0.027;1.2
17;46;5;1;5;1;539;846;308;5.73334127689775;4;0.3;1;16;64;0.09;0.027;1.2
17;46;6;0;5;1;848;1000;153;5.03695260241363;4;0.3;1;16;64;0.09;0.027;1.2
18;46;1;0;0;0;1;1000;1000;6.90875477931522;4;0.35;1;16;64;0.1225;0.042875;1.4
19;46;1;0;0;0;1;923;923;6.82871207164168;5;0.1;1;25;125;0.01;0.001;0.5
19;46;2;0;0;0;925;927;3;1.38629436111989;5;0.1;1;25;125;0.01;0.001;0.5
19;46;3;0;0;0;929;929;1;0.693147180559945;5;0.1;1;25;125;0.01;0.001;0.5
19;46;4;0;0;0;933;941;9;2.30258509299405;5;0.1;1;25;125;0.01;0.001;0.5
19;46;5;0;0;0;943;943;1;0.693147180559945;5;0.1;1;25;125;0.01;0.001;0.5
19;46;6;0;0;0;945;945;1;0.693147180559945;5;0.1;1;25;125;0.01;0.001;0.5
19;46;7;0;0;0;949;951;3;1.38629436111989;5;0.1;1;25;125;0.01;0.001;0.5
19;46;8;0;0;0;953;953;1;0.693147180559945;5;0.1;1;25;125;0.01;0.001;0.5
20;46;1;0;0;0;1;1000;1000;6.90875477931522;5;0.15;1;25;125;0.0225;0.003375;0.75
21;46;1;1;1;0;1;344;344;5.84354441703136;5;0.2;1;25;125;0.04;0.008;1
21;46;2;1;2;1;346;743;398;5.98896141688986;5;0.2;1;25;125;0.04;0.008;1
21;46;3;0;2;1;745;1000;256;5.54907608489522;5;0.2;1;25;125;0.04;0.008;1
22;46;1;1;1;0;1;181;181;5.2040066870768;5;0.25;1;25;125;0.0625;0.015625;1.25
22;46;2;1;2;1;183;516;334;5.81413053182507;5;0.25;1;25;125;0.0625;0.015625;1.25
22;46;3;0;2;1;518;1000;483;6.18208490671663;5;0.25;1;25;125;0.0625;0.015625;1.25
23;46;1;1;1;0;1;174;174;5.16478597392351;5;0.3;1;25;125;0.09;0.027;1.5
23;46;2;0;1;0;176;1000;825;6.71659477352098;5;0.3;1;25;125;0.09;0.027;1.5
24;46;1;0;0;0;1;1000;1000;6.90875477931522;5;0.35;1;25;125;0.1225;0.042875;1.75
25;46;1;0;0;0;1;89;89;4.49980967033027;6;0.1;1;36;216;0.01;0.001;0.6
25;46;2;0;0;0;91;91;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;46;3;0;0;0;101;101;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;46;4;0;0;0;103;109;7;2.07944154167984;6;0.1;1;36;216;0.01;0.001;0.6
25;46;5;0;0;0;111;111;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;46;6;0;0;0;113;113;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;46;7;0;0;0;115;121;7;2.07944154167984;6;0.1;1;36;216;0.01;0.001;0.6
25;46;8;0;0;0;183;185;3;1.38629436111989;6;0.1;1;36;216;0.01;0.001;0.6
25;46;9;0;0;0;219;219;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;46;10;0;0;0;221;223;3;1.38629436111989;6;0.1;1;36;216;0.01;0.001;0.6
25;46;11;0;0;0;239;241;3;1.38629436111989;6;0.1;1;36;216;0.01;0.001;0.6
25;46;12;0;0;0;245;245;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;46;13;0;0;0;251;251;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;46;14;0;0;0;257;257;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;46;15;0;0;0;261;263;3;1.38629436111989;6;0.1;1;36;216;0.01;0.001;0.6
25;46;16;0;0;0;265;265;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;46;17;0;0;0;267;291;25;3.25809653802148;6;0.1;1;36;216;0.01;0.001;0.6
25;46;18;0;0;0;315;315;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;46;19;0;0;0;317;321;5;1.79175946922805;6;0.1;1;36;216;0.01;0.001;0.6
25;46;20;0;0;0;343;343;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;46;21;0;0;0;345;345;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;46;22;0;0;0;417;427;11;2.484906649788;6;0.1;1;36;216;0.01;0.001;0.6
25;46;23;0;0;0;429;429;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;46;24;0;0;0;435;437;3;1.38629436111989;6;0.1;1;36;216;0.01;0.001;0.6
25;46;25;0;0;0;445;445;1;0.693147180559945;6;0.1;1;36;216;0.01;0.001;0.6
25;46;26;0;0;0;449;507;59;4.0943445622221;6;0.1;1;36;216;0.01;0.001;0.6
26;46;1;0;0;0;1;225;225;5.42053499927229;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;2;0;0;0;227;227;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;3;0;0;0;237;237;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;4;0;0;0;243;247;5;1.79175946922805;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;5;0;0;0;641;641;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;6;0;0;0;643;649;7;2.07944154167984;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;7;0;0;0;651;651;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;8;0;0;0;659;659;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;9;0;0;0;661;661;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;10;0;0;0;663;665;3;1.38629436111989;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;11;0;0;0;667;667;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;12;0;0;0;671;671;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;13;0;0;0;673;681;9;2.30258509299405;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;14;0;0;0;683;683;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;15;0;0;0;685;685;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;16;0;0;0;749;751;3;1.38629436111989;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;17;0;0;0;769;769;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;18;0;0;0;799;799;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;19;0;0;0;805;805;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;20;0;0;0;911;911;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;21;0;0;0;913;913;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;22;0;0;0;917;917;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;23;0;0;0;959;961;3;1.38629436111989;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;24;0;0;0;963;963;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
26;46;25;0;0;0;965;965;1;0.693147180559945;6;0.15;1;36;216;0.0225;0.003375;0.9
27;46;1;1;1;0;1;136;136;4.91998092582813;6;0.2;1;36;216;0.04;0.008;1.2
27;46;2;0;1;0;138;153;16;2.83321334405622;6;0.2;1;36;216;0.04;0.008;1.2
27;46;3;0;0;0;179;179;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;46;4;0;0;0;183;183;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;46;5;0;0;0;185;185;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;46;6;0;0;0;225;225;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;46;7;0;0;0;227;227;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;46;8;0;0;0;233;233;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;46;9;0;0;0;235;235;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;46;10;0;0;0;237;263;27;3.3322045101752;6;0.2;1;36;216;0.04;0.008;1.2
27;46;11;0;0;0;265;265;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;46;12;0;0;0;275;311;37;3.63758615972639;6;0.2;1;36;216;0.04;0.008;1.2
27;46;13;0;0;0;313;313;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;46;14;0;0;0;327;339;13;2.63905732961526;6;0.2;1;36;216;0.04;0.008;1.2
27;46;15;0;0;0;341;351;11;2.484906649788;6;0.2;1;36;216;0.04;0.008;1.2
27;46;16;0;0;0;353;353;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;46;17;0;0;0;363;363;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
27;46;18;0;0;0;365;365;1;0.693147180559945;6;0.2;1;36;216;0.04;0.008;1.2
28;46;1;1;1;0;1;71;71;4.27666611901606;6;0.25;1;36;216;0.0625;0.015625;1.5
28;46;2;0;1;0;73;121;49;3.91202300542815;6;0.25;1;36;216;0.0625;0.015625;1.5
28;46;3;0;0;0;123;123;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;46;4;0;0;0;125;127;3;1.38629436111989;6;0.25;1;36;216;0.0625;0.015625;1.5
28;46;5;0;0;0;129;129;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;46;6;0;0;0;131;131;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;46;7;0;0;0;133;137;5;1.79175946922805;6;0.25;1;36;216;0.0625;0.015625;1.5
28;46;8;0;0;0;141;141;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;46;9;0;0;0;145;151;7;2.07944154167984;6;0.25;1;36;216;0.0625;0.015625;1.5
28;46;10;0;0;0;161;161;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;46;11;0;0;0;163;163;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;46;12;0;0;0;189;189;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;46;13;0;0;0;233;235;3;1.38629436111989;6;0.25;1;36;216;0.0625;0.015625;1.5
28;46;14;1;2;1;243;375;133;4.89783979995091;6;0.25;1;36;216;0.0625;0.015625;1.5
28;46;15;0;2;1;377;377;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;46;16;0;0;0;393;397;5;1.79175946922805;6;0.25;1;36;216;0.0625;0.015625;1.5
28;46;17;0;0;0;399;401;3;1.38629436111989;6;0.25;1;36;216;0.0625;0.015625;1.5
28;46;18;0;0;0;403;403;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;46;19;0;0;0;407;407;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
28;46;20;0;0;0;409;409;1;0.693147180559945;6;0.25;1;36;216;0.0625;0.015625;1.5
