"industry";"cartel";"start";"end";"duration";"startyear";"endyear";"duration_year";"n_firms";"rho_start";"theta_len";"structured";"detected";"len_reduction"
40;1;985;1000;16;83;84;2;2;0.25;0.5;0;0;0.5
40;1;985;1000;16;83;84;2;2;0.25;1;0;0;0
40;2;36;203;168;3;17;15;2;0.25;0;0;1;1
40;2;36;203;168;3;17;15;2;0.25;0.5;0;1;0.5
40;2;36;203;168;3;17;15;2;0.25;1;0;1;0
40;3;205;295;91;18;25;8;2;0.25;0;0;1;1
40;3;205;295;91;18;25;8;2;0.25;0.5;0;1;0.5
40;3;205;295;91;18;25;8;2;0.25;1;0;1;0
40;4;297;747;451;25;63;39;2;0.25;0;0;1;1
40;4;297;747;451;25;63;39;2;0.25;0.5;0;1;0.5
40;4;297;747;451;25;63;39;2;0.25;1;0;1;0
40;5;749;983;235;63;82;20;2;0.25;0;0;1;1
40;5;749;983;235;63;82;20;2;0.25;0.5;0;1;0.5
40;5;749;983;235;63;82;20;2;0.25;1;0;1;0
41;1;1;17;17;1;2;2;2;0.25;0;0;1;1
41;1;1;17;17;1;2;2;2;0.25;0.5;0;1;0.5
41;1;1;17;17;1;2;2;2;0.25;1;0;1;0
41;1;705;1000;296;59;84;26;2;0.25;0;0;0;1
41;1;705;1000;296;59;84;26;2;0.25;0.5;0;0;0.5
41;1;705;1000;296;59;84;26;2;0.25;1;0;0;0
41;2;19;236;218;2;20;19;2;0.25;0;0;1;1
41;2;19;236;218;2;20;19;2;0.25;0.5;0;1;0.5
41;2;19;236;218;2;20;19;2;0.25;1;0;1;0
41;3;238;357;120;20;30;11;2;0.25;0;0;1;1
41;3;238;357;120;20;30;11;2;0.25;0.5;0;1;0.5
41;3;238;357;120;20;30;11;2;0.25;1;0;1;0
41;4;359;480;122;30;40;11;2;0.25;0;0;1;1
41;4;359;480;122;30;40;11;2;0.25;0.5;0;1;0.5
41;4;359;480;122;30;40;11;2;0.25;1;0;1;0
41;5;482;701;220;41;59;19;2;0.25;0;0;1;1
41;5;482;701;220;41;59;19;2;0.25;0.5;0;1;0.5
41;5;482;701;220;41;59;19;2;0.25;1;0;1;0
41;6;703;703;1;59;59;1;2;0.25;0;0;1;1
41;6;703;703;1;59;59;1;2;0.25;0.5;0;1;0.5
41;6;703;703;1;59;59;1;2;0.25;1;0;1;0
42;1;1;71;71;1;6;6;2;0.25;0;0;1;1
42;1;1;71;71;1;6;6;2;0.25;0.5;0;1;0.5
42;1;1;71;71;1;6;6;2;0.25;1;0;1;0
42;1;772;1000;229;65;84;20;2;0.25;0;0;0;1
42;1;772;1000;229;65;84;20;2;0.25;0.5;0;0;0.5
42;1;772;1000;229;65;84;20;2;0.25;1;0;0;0
42;2;73;454;382;7;38;32;2;0.25;0;0;1;1
42;2;73;454;382;7;38;32;2;0.25;0.5;0;1;0.5
42;2;73;454;382;7;38;32;2;0.25;1;0;1;0
42;3;456;632;177;38;53;16;2;0.25;0;0;1;1
42;3;456;632;177;38;53;16;2;0.25;0.5;0;1;0.5
42;3;456;632;177;38;53;16;2;0.25;1;0;1;0
42;4;634;724;91;53;61;9;2;0.25;0;0;1;1
42;4;634;724;91;53;61;9;2;0.25;0.5;0;1;0.5
42;4;634;724;91;53;61;9;2;0.25;1;0;1;0
42;5;726;770;45;61;65;5;2;0.25;0;0;1;1
42;5;726;770;45;61;65;5;2;0.25;0.5;0;1;0.5
42;5;726;770;45;61;65;5;2;0.25;1;0;1;0
43;1;1;11;11;1;1;1;2;0.25;0;0;1;1
43;1;1;11;11;1;1;1;2;0.25;0.5;0;1;0.5
43;1;1;11;11;1;1;1;2;0.25;1;0;1;0
43;1;818;1000;183;69;84;16;2;0.25;0;0;0;1
43;1;818;1000;183;69;84;16;2;0.25;0.5;0;0;0.5
43;1;818;1000;183;69;84;16;2;0.25;1;0;0;0
43;2;13;95;83;2;8;7;2;0.25;0;0;1;1
43;2;13;95;83;2;8;7;2;0.25;0.5;0;1;0.5
43;2;13;95;83;2;8;7;2;0.25;1;0;1;0
43;3;97;197;101;9;17;9;2;0.25;0;0;1;1
43;3;97;197;101;9;17;9;2;0.25;0.5;0;1;0.5
43;3;97;197;101;9;17;9;2;0.25;1;0;1;0
43;4;199;766;568;17;64;48;2;0.25;0;0;1;1
43;4;199;766;568;17;64;48;2;0.25;0.5;0;1;0.5
43;4;199;766;568;17;64;48;2;0.25;1;0;1;0
43;5;768;816;49;64;68;5;2;0.25;0;0;1;1
43;5;768;816;49;64;68;5;2;0.25;0.5;0;1;0.5
43;5;768;816;49;64;68;5;2;0.25;1;0;1;0
44;1;1;105;105;1;9;9;2;0.25;0;0;1;1
44;1;1;105;105;1;9;9;2;0.25;0.5;0;1;0.5
44;1;1;105;105;1;9;9;2;0.25;1;0;1;0
44;1;943;1000;58;79;84;6;2;0.25;0;0;0;1
44;1;943;1000;58;79;84;6;2;0.25;0.5;0;0;0.5
44;1;943;1000;58;79;84;6;2;0.25;1;0;0;0
44;2;107;235;129;9;20;12;2;0.25;0;0;1;1
44;2;107;235;129;9;20;12;2;0.25;0.5;0;1;0.5
44;2;107;235;129;9;20;12;2;0.25;1;0;1;0
44;3;237;458;222;20;39;20;2;0.25;0;0;1;1
44;3;237;458;222;20;39;20;2;0.25;0.5;0;1;0.5
44;3;237;458;222;20;39;20;2;0.25;1;0;1;0
44;4;460;480;21;39;40;2;2;0.25;0;0;1;1
44;4;460;480;21;39;40;2;2;0.25;0.5;0;1;0.5
44;4;460;480;21;39;40;2;2;0.25;1;0;1;0
44;5;482;674;193;41;57;17;2;0.25;0;0;1;1
44;5;482;674;193;41;57;17;2;0.25;0.5;0;1;0.5
44;5;482;674;193;41;57;17;2;0.25;1;0;1;0
44;6;676;941;266;57;79;23;2;0.25;0;0;1;1
44;6;676;941;266;57;79;23;2;0.25;0.5;0;1;0.5
44;6;676;941;266;57;79;23;2;0.25;1;0;1;0
45;1;1;109;109;1;10;10;2;0.25;0;0;1;1
45;1;1;109;109;1;10;10;2;0.25;0.5;0;1;0.5
45;1;1;109;109;1;10;10;2;0.25;1;0;1;0
45;1;413;1000;588;35;84;50;2;0.25;0;0;0;1
45;1;413;1000;588;35;84;50;2;0.25;0.5;0;0;0.5
45;1;413;1000;588;35;84;50;2;0.25;1;0;0;0
45;2;111;354;244;10;30;21;2;0.25;0;0;1;1
45;2;111;354;244;10;30;21;2;0.25;0.5;0;1;0.5
45;2;111;354;244;10;30;21;2;0.25;1;0;1;0
45;3;356;411;56;30;35;6;2;0.25;0;0;1;1
45;3;356;411;56;30;35;6;2;0.25;0.5;0;1;0.5
45;3;356;411;56;30;35;6;2;0.25;1;0;1;0
46;1;1;89;89;1;8;8;2;0.25;0;0;1;1
46;1;1;89;89;1;8;8;2;0.25;0.5;0;1;0.5
46;1;1;89;89;1;8;8;2;0.25;1;0;1;0
46;1;932;1000;69;78;84;7;2;0.25;0;0;0;1
46;1;932;1000;69;78;84;7;2;0.25;0.5;0;0;0.5
46;1;932;1000;69;78;84;7;2;0.25;1;0;0;0
46;2;91;500;410;8;42;35;2;0.25;0;0;1;1
46;2;91;500;410;8;42;35;2;0.25;0.5;0;1;0.5
46;2;91;500;410;8;42;35;2;0.25;1;0;1;0
46;3;502;663;162;42;56;15;2;0.25;0;0;1;1
46;3;502;663;162;42;56;15;2;0.25;0.5;0;1;0.5
46;3;502;663;162;42;56;15;2;0.25;1;0;1;0
46;4;665;879;215;56;74;19;2;0.25;0;0;1;1
46;4;665;879;215;56;74;19;2;0.25;0.5;0;1;0.5
46;4;665;879;215;56;74;19;2;0.25;1;0;1;0
46;5;881;930;50;74;78;5;2;0.25;0;0;1;1
46;5;881;930;50;74;78;5;2;0.25;0.5;0;1;0.5
46;5;881;930;50;74;78;5;2;0.25;1;0;1;0
47;1;1;67;67;1;6;6;2;0.25;0;0;1;1
47;1;1;67;67;1;6;6;2;0.25;0.5;0;1;0.5
47;1;1;67;67;1;6;6;2;0.25;1;0;1;0
47;1;576;1000;425;48;84;37;2;0.25;0;0;0;1
47;1;576;1000;425;48;84;37;2;0.25;0.5;0;0;0.5
47;1;576;1000;425;48;84;37;2;0.25;1;0;0;0
47;2;69;513;445;6;43;38;2;0.25;0;0;1;1
47;2;69;513;445;6;43;38;2;0.25;0.5;0;1;0.5
47;2;69;513;445;6;43;38;2;0.25;1;0;1;0
47;3;515;574;60;43;48;6;2;0.25;0;0;1;1
47;3;515;574;60;43;48;6;2;0.25;0.5;0;1;0.5
47;3;515;574;60;43;48;6;2;0.25;1;0;1;0
48;1;1;93;93;1;8;8;2;0.25;0;0;1;1
48;1;1;93;93;1;8;8;2;0.25;0.5;0;1;0.5
48;1;1;93;93;1;8;8;2;0.25;1;0;1;0
48;1;890;1000;111;75;84;10;2;0.25;0;0;0;1
48;1;890;1000;111;75;84;10;2;0.25;0.5;0;0;0.5
48;1;890;1000;111;75;84;10;2;0.25;1;0;0;0
48;2;95;412;318;8;35;28;2;0.25;0;0;1;1
48;2;95;412;318;8;35;28;2;0.25;0.5;0;1;0.5
48;2;95;412;318;8;35;28;2;0.25;1;0;1;0
48;3;414;437;24;35;37;3;2;0.25;0;0;1;1
48;3;414;437;24;35;37;3;2;0.25;0.5;0;1;0.5
48;3;414;437;24;35;37;3;2;0.25;1;0;1;0
48;4;439;726;288;37;61;25;2;0.25;0;0;1;1
48;4;439;726;288;37;61;25;2;0.25;0.5;0;1;0.5
48;4;439;726;288;37;61;25;2;0.25;1;0;1;0
48;5;728;888;161;61;74;14;2;0.25;0;0;1;1
48;5;728;888;161;61;74;14;2;0.25;0.5;0;1;0.5
48;5;728;888;161;61;74;14;2;0.25;1;0;1;0
49;1;1;115;115;1;10;10;2;0.25;0;0;1;1
49;1;1;115;115;1;10;10;2;0.25;0.5;0;1;0.5
49;1;1;115;115;1;10;10;2;0.25;1;0;1;0
49;1;866;1000;135;73;84;12;2;0.25;0;0;0;1
49;1;866;1000;135;73;84;12;2;0.25;0.5;0;0;0.5
49;1;866;1000;135;73;84;12;2;0.25;1;0;0;0
49;2;117;864;748;10;72;63;2;0.25;0;0;1;1
49;2;117;864;748;10;72;63;2;0.25;0.5;0;1;0.5
49;2;117;864;748;10;72;63;2;0.25;1;0;1;0
50;1;1;48;48;1;4;4;2;0.25;0;0;1;1
50;1;1;48;48;1;4;4;2;0.25;0.5;0;1;0.5
50;1;1;48;48;1;4;4;2;0.25;1;0;1;0
50;1;952;1000;49;80;84;5;2;0.25;0;0;0;1
50;1;952;1000;49;80;84;5;2;0.25;0.5;0;0;0.5
50;1;952;1000;49;80;84;5;2;0.25;1;0;0;0
50;2;50;455;406;5;38;34;2;0.25;0;0;1;1
50;2;50;455;406;5;38;34;2;0.25;0.5;0;1;0.5
50;2;50;455;406;5;38;34;2;0.25;1;0;1;0
50;3;457;472;16;39;40;2;2;0.25;0;0;1;1
50;3;457;472;16;39;40;2;2;0.25;0.5;0;1;0.5
50;3;457;472;16;39;40;2;2;0.25;1;0;1;0
50;4;474;561;88;40;47;8;2;0.25;0;0;1;1
50;4;474;561;88;40;47;8;2;0.25;0.5;0;1;0.5
50;4;474;561;88;40;47;8;2;0.25;1;0;1;0
50;5;563;670;108;47;56;10;2;0.25;0;0;1;1
50;5;563;670;108;47;56;10;2;0.25;0.5;0;1;0.5
50;5;563;670;108;47;56;10;2;0.25;1;0;1;0
50;6;672;950;279;56;80;25;2;0.25;0;0;1;1
50;6;672;950;279;56;80;25;2;0.25;0.5;0;1;0.5
50;6;672;950;279;56;80;25;2;0.25;1;0;1;0
51;1;1;62;62;1;6;6;2;0.25;0;0;1;1
51;1;1;62;62;1;6;6;2;0.25;0.5;0;1;0.5
51;1;1;62;62;1;6;6;2;0.25;1;0;1;0
51;1;296;1000;705;25;84;60;2;0.25;0;0;0;1
51;1;296;1000;705;25;84;60;2;0.25;0.5;0;0;0.5
51;1;296;1000;705;25;84;60;2;0.25;1;0;0;0
51;2;64;179;116;6;15;10;2;0.25;0;0;1;1
51;2;64;179;116;6;15;10;2;0.25;0.5;0;1;0.5
51;2;64;179;116;6;15;10;2;0.25;1;0;1;0
51;3;181;246;66;16;21;6;2;0.25;0;0;1;1
51;3;181;246;66;16;21;6;2;0.25;0.5;0;1;0.5
51;3;181;246;66;16;21;6;2;0.25;1;0;1;0
51;4;248;294;47;21;25;5;2;0.25;0;0;1;1
51;4;248;294;47;21;25;5;2;0.25;0.5;0;1;0.5
51;4;248;294;47;21;25;5;2;0.25;1;0;1;0
52;1;1;110;110;1;10;10;2;0.25;0;0;1;1
52;1;1;110;110;1;10;10;2;0.25;0.5;0;1;0.5
52;1;1;110;110;1;10;10;2;0.25;1;0;1;0
52;1;812;1000;189;68;84;17;2;0.25;0;0;0;1
52;1;812;1000;189;68;84;17;2;0.25;0.5;0;0;0.5
52;1;812;1000;189;68;84;17;2;0.25;1;0;0;0
52;2;112;298;187;10;25;16;2;0.25;0;0;1;1
52;2;112;298;187;10;25;16;2;0.25;0.5;0;1;0.5
52;2;112;298;187;10;25;16;2;0.25;1;0;1;0
52;3;300;709;410;25;60;36;2;0.25;0;0;1;1
52;3;300;709;410;25;60;36;2;0.25;0.5;0;1;0.5
52;3;300;709;410;25;60;36;2;0.25;1;0;1;0
52;4;711;721;11;60;61;2;2;0.25;0;0;1;1
52;4;711;721;11;60;61;2;2;0.25;0.5;0;1;0.5
52;4;711;721;11;60;61;2;2;0.25;1;0;1;0
52;5;723;810;88;61;68;8;2;0.25;0;0;1;1
52;5;723;810;88;61;68;8;2;0.25;0.5;0;1;0.5
52;5;723;810;88;61;68;8;2;0.25;1;0;1;0
53;1;1;81;81;1;7;7;2;0.25;0;0;1;1
53;1;1;81;81;1;7;7;2;0.25;0.5;0;1;0.5
53;1;1;81;81;1;7;7;2;0.25;1;0;1;0
53;1;871;1000;130;73;84;12;2;0.25;0;0;0;1
53;1;871;1000;130;73;84;12;2;0.25;0.5;0;0;0.5
53;1;871;1000;130;73;84;12;2;0.25;1;0;0;0
53;2;83;220;138;7;19;13;2;0.25;0;0;1;1
53;2;83;220;138;7;19;13;2;0.25;0.5;0;1;0.5
53;2;83;220;138;7;19;13;2;0.25;1;0;1;0
53;3;222;477;256;19;40;22;2;0.25;0;0;1;1
53;3;222;477;256;19;40;22;2;0.25;0.5;0;1;0.5
53;3;222;477;256;19;40;22;2;0.25;1;0;1;0
53;4;479;723;245;40;61;22;2;0.25;0;0;1;1
53;4;479;723;245;40;61;22;2;0.25;0.5;0;1;0.5
53;4;479;723;245;40;61;22;2;0.25;1;0;1;0
53;5;725;869;145;61;73;13;2;0.25;0;0;1;1
53;5;725;869;145;61;73;13;2;0.25;0.5;0;1;0.5
53;5;725;869;145;61;73;13;2;0.25;1;0;1;0
54;1;1;3;3;1;1;1;2;0.25;0;0;1;1
54;1;1;3;3;1;1;1;2;0.25;0.5;0;1;0.5
54;1;1;3;3;1;1;1;2;0.25;1;0;1;0
54;1;829;1000;172;70;84;15;2;0.25;0;0;0;1
54;1;829;1000;172;70;84;15;2;0.25;0.5;0;0;0.5
54;1;829;1000;172;70;84;15;2;0.25;1;0;0;0
54;2;5;59;55;1;5;5;2;0.25;0;0;1;1
54;2;5;59;55;1;5;5;2;0.25;0.5;0;1;0.5
54;2;5;59;55;1;5;5;2;0.25;1;0;1;0
54;3;61;218;158;6;19;14;2;0.25;0;0;1;1
54;3;61;218;158;6;19;14;2;0.25;0.5;0;1;0.5
54;3;61;218;158;6;19;14;2;0.25;1;0;1;0
54;4;220;298;79;19;25;7;2;0.25;0;0;1;1
54;4;220;298;79;19;25;7;2;0.25;0.5;0;1;0.5
54;4;220;298;79;19;25;7;2;0.25;1;0;1;0
54;5;300;417;118;25;35;11;2;0.25;0;0;1;1
54;5;300;417;118;25;35;11;2;0.25;0.5;0;1;0.5
54;5;300;417;118;25;35;11;2;0.25;1;0;1;0
54;6;419;672;254;35;56;22;2;0.25;0;0;1;1
54;6;419;672;254;35;56;22;2;0.25;0.5;0;1;0.5
54;6;419;672;254;35;56;22;2;0.25;1;0;1;0
54;7;674;827;154;57;69;13;2;0.25;0;0;1;1
54;7;674;827;154;57;69;13;2;0.25;0.5;0;1;0.5
54;7;674;827;154;57;69;13;2;0.25;1;0;1;0
55;1;1;72;72;1;6;6;2;0.25;0;0;1;1
55;1;1;72;72;1;6;6;2;0.25;0.5;0;1;0.5
55;1;1;72;72;1;6;6;2;0.25;1;0;1;0
55;1;934;1000;67;78;84;7;2;0.25;0;0;0;1
55;1;934;1000;67;78;84;7;2;0.25;0.5;0;0;0.5
55;1;934;1000;67;78;84;7;2;0.25;1;0;0;0
55;2;74;112;39;7;10;4;2;0.25;0;0;1;1
55;2;74;112;39;7;10;4;2;0.25;0.5;0;1;0.5
55;2;74;112;39;7;10;4;2;0.25;1;0;1;0
55;3;114;172;59;10;15;6;2;0.25;0;0;1;1
55;3;114;172;59;10;15;6;2;0.25;0.5;0;1;0.5
55;3;114;172;59;10;15;6;2;0.25;1;0;1;0
55;4;174;244;71;15;21;7;2;0.25;0;0;1;1
55;4;174;244;71;15;21;7;2;0.25;0.5;0;1;0.5
55;4;174;244;71;15;21;7;2;0.25;1;0;1;0
55;5;246;280;35;21;24;4;2;0.25;0;0;1;1
55;5;246;280;35;21;24;4;2;0.25;0.5;0;1;0.5
55;5;246;280;35;21;24;4;2;0.25;1;0;1;0
55;6;282;904;623;24;76;53;2;0.25;0;0;1;1
55;6;282;904;623;24;76;53;2;0.25;0.5;0;1;0.5
55;6;282;904;623;24;76;53;2;0.25;1;0;1;0
55;7;906;932;27;76;78;3;2;0.25;0;0;1;1
55;7;906;932;27;76;78;3;2;0.25;0.5;0;1;0.5
55;7;906;932;27;76;78;3;2;0.25;1;0;1;0
56;1;1;120;120;1;10;10;2;0.25;0;0;1;1
56;1;1;120;120;1;10;10;2;0.25;0.5;0;1;0.5
56;1;1;120;120;1;10;10;2;0.25;1;0;1;0
56;1;988;1000;13;83;84;2;2;0.25;0;0;0;1
56;1;988;1000;13;83;84;2;2;0.25;0.5;0;0;0.5
56;1;988;1000;13;83;84;2;2;0.25;1;0;0;0
56;2;122;383;262;11;32;22;2;0.25;0;0;1;1
56;2;122;383;262;11;32;22;2;0.25;0.5;0;1;0.5
56;2;122;383;262;11;32;22;2;0.25;1;0;1;0
56;3;385;462;78;33;39;7;2;0.25;0;0;1;1
56;3;385;462;78;33;39;7;2;0.25;0.5;0;1;0.5
56;3;385;462;78;33;39;7;2;0.25;1;0;1;0
56;4;464;580;117;39;49;11;2;0.25;0;0;1;1
56;4;464;580;117;39;49;11;2;0.25;0.5;0;1;0.5
56;4;464;580;117;39;49;11;2;0.25;1;0;1;0
56;5;582;677;96;49;57;9;2;0.25;0;0;1;1
56;5;582;677;96;49;57;9;2;0.25;0.5;0;1;0.5
56;5;582;677;96;49;57;9;2;0.25;1;0;1;0
56;6;679;862;184;57;72;16;2;0.25;0;0;1;1
56;6;679;862;184;57;72;16;2;0.25;0.5;0;1;0.5
56;6;679;862;184;57;72;16;2;0.25;1;0;1;0
56;7;864;986;123;72;83;12;2;0.25;0;0;1;1
56;7;864;986;123;72;83;12;2;0.25;0.5;0;1;0.5
56;7;864;986;123;72;83;12;2;0.25;1;0;1;0
57;1;1;4;4;1;1;1;2;0.25;0;0;1;1
57;1;1;4;4;1;1;1;2;0.25;0.5;0;1;0.5
57;1;1;4;4;1;1;1;2;0.25;1;0;1;0
57;1;954;1000;47;80;84;5;2;0.25;0;0;0;1
57;1;954;1000;47;80;84;5;2;0.25;0.5;0;0;0.5
57;1;954;1000;47;80;84;5;2;0.25;1;0;0;0
57;2;6;129;124;1;11;11;2;0.25;0;0;1;1
57;2;6;129;124;1;11;11;2;0.25;0.5;0;1;0.5
57;2;6;129;124;1;11;11;2;0.25;1;0;1;0
57;3;131;604;474;11;51;41;2;0.25;0;0;1;1
57;3;131;604;474;11;51;41;2;0.25;0.5;0;1;0.5
57;3;131;604;474;11;51;41;2;0.25;1;0;1;0
57;4;606;746;141;51;63;13;2;0.25;0;0;1;1
57;4;606;746;141;51;63;13;2;0.25;0.5;0;1;0.5
57;4;606;746;141;51;63;13;2;0.25;1;0;1;0
57;5;748;952;205;63;80;18;2;0.25;0;0;1;1
57;5;748;952;205;63;80;18;2;0.25;0.5;0;1;0.5
57;5;748;952;205;63;80;18;2;0.25;1;0;1;0
58;1;1;181;181;1;16;16;2;0.25;0;0;1;1
58;1;1;181;181;1;16;16;2;0.25;0.5;0;1;0.5
58;1;1;181;181;1;16;16;2;0.25;1;0;1;0
58;1;913;1000;88;77;84;8;2;0.25;0;0;0;1
58;1;913;1000;88;77;84;8;2;0.25;0.5;0;0;0.5
58;1;913;1000;88;77;84;8;2;0.25;1;0;0;0
58;2;183;214;32;16;18;3;2;0.25;0;0;1;1
58;2;183;214;32;16;18;3;2;0.25;0.5;0;1;0.5
58;2;183;214;32;16;18;3;2;0.25;1;0;1;0
58;3;216;494;279;18;42;25;2;0.25;0;0;1;1
58;3;216;494;279;18;42;25;2;0.25;0.5;0;1;0.5
58;3;216;494;279;18;42;25;2;0.25;1;0;1;0
58;4;496;698;203;42;59;18;2;0.25;0;0;1;1
58;4;496;698;203;42;59;18;2;0.25;0.5;0;1;0.5
58;4;496;698;203;42;59;18;2;0.25;1;0;1;0
58;5;700;758;59;59;64;6;2;0.25;0;0;1;1
58;5;700;758;59;59;64;6;2;0.25;0.5;0;1;0.5
58;5;700;758;59;59;64;6;2;0.25;1;0;1;0
58;6;760;801;42;64;67;4;2;0.25;0;0;1;1
58;6;760;801;42;64;67;4;2;0.25;0.5;0;1;0.5
58;6;760;801;42;64;67;4;2;0.25;1;0;1;0
58;7;803;911;109;67;76;10;2;0.25;0;0;1;1
58;7;803;911;109;67;76;10;2;0.25;0.5;0;1;0.5
58;7;803;911;109;67;76;10;2;0.25;1;0;1;0
59;1;1;208;208;1;18;18;2;0.25;0;0;1;1
59;1;1;208;208;1;18;18;2;0.25;0.5;0;1;0.5
59;1;1;208;208;1;18;18;2;0.25;1;0;1;0
59;1;880;1000;121;74;84;11;2;0.25;0;0;0;1
59;1;880;1000;121;74;84;11;2;0.25;0.5;0;0;0.5
59;1;880;1000;121;74;84;11;2;0.25;1;0;0;0
59;2;210;563;354;18;47;30;2;0.25;0;0;1;1
59;2;210;563;354;18;47;30;2;0.25;0.5;0;1;0.5
59;2;210;563;354;18;47;30;2;0.25;1;0;1;0
59;3;565;817;253;48;69;22;2;0.25;0;0;1;1
59;3;565;817;253;48;69;22;2;0.25;0.5;0;1;0.5
59;3;565;817;253;48;69;22;2;0.25;1;0;1;0
59;4;819;878;60;69;74;6;2;0.25;0;0;1;1
59;4;819;878;60;69;74;6;2;0.25;0.5;0;1;0.5
59;4;819;878;60;69;74;6;2;0.25;1;0;1;0
60;1;1;328;328;1;28;28;2;0.25;0;0;1;1
60;1;1;328;328;1;28;28;2;0.25;0.5;0;1;0.5
60;1;1;328;328;1;28;28;2;0.25;1;0;1;0
60;1;923;1000;78;77;84;8;2;0.25;0;0;0;1
60;1;923;1000;78;77;84;8;2;0.25;0.5;0;0;0.5
60;1;923;1000;78;77;84;8;2;0.25;1;0;0;0
60;2;330;333;4;28;28;1;2;0.25;0;0;1;1
60;2;330;333;4;28;28;1;2;0.25;0.5;0;1;0.5
60;2;330;333;4;28;28;1;2;0.25;1;0;1;0
60;3;335;370;36;28;31;4;2;0.25;0;0;1;1
60;3;335;370;36;28;31;4;2;0.25;0.5;0;1;0.5
60;3;335;370;36;28;31;4;2;0.25;1;0;1;0
60;4;372;413;42;31;35;5;2;0.25;0;0;1;1
60;4;372;413;42;31;35;5;2;0.25;0.5;0;1;0.5
60;4;372;413;42;31;35;5;2;0.25;1;0;1;0
60;5;415;438;24;35;37;3;2;0.25;0;0;1;1
60;5;415;438;24;35;37;3;2;0.25;0.5;0;1;0.5
60;5;415;438;24;35;37;3;2;0.25;1;0;1;0
60;6;440;677;238;37;57;21;2;0.25;0;0;1;1
60;6;440;677;238;37;57;21;2;0.25;0.5;0;1;0.5
60;6;440;677;238;37;57;21;2;0.25;1;0;1;0
60;7;679;794;116;57;67;11;2;0.25;0;0;1;1
60;7;679;794;116;57;67;11;2;0.25;0.5;0;1;0.5
60;7;679;794;116;57;67;11;2;0.25;1;0;1;0
60;8;796;921;126;67;77;11;2;0.25;0;0;1;1
60;8;796;921;126;67;77;11;2;0.25;0.5;0;1;0.5
60;8;796;921;126;67;77;11;2;0.25;1;0;1;0
61;1;1;683;683;1;57;57;2;0.25;0;0;1;1
61;1;1;683;683;1;57;57;2;0.25;0.5;0;1;0.5
61;1;1;683;683;1;57;57;2;0.25;1;0;1;0
61;1;685;1000;316;58;84;27;2;0.25;0;0;0;1
61;1;685;1000;316;58;84;27;2;0.25;0.5;0;0;0.5
61;1;685;1000;316;58;84;27;2;0.25;1;0;0;0
62;1;1;1000;1000;1;84;84;2;0.25;0;0;0;1
62;1;1;1000;1000;1;84;84;2;0.25;0.5;0;0;0.5
62;1;1;1000;1000;1;84;84;2;0.25;1;0;0;0
63;1;1;90;90;1;8;8;2;0.25;0;0;1;1
63;1;1;90;90;1;8;8;2;0.25;0.5;0;1;0.5
63;1;1;90;90;1;8;8;2;0.25;1;0;1;0
63;1;220;1000;781;19;84;66;2;0.25;0;0;0;1
63;1;220;1000;781;19;84;66;2;0.25;0.5;0;0;0.5
63;1;220;1000;781;19;84;66;2;0.25;1;0;0;0
63;2;92;218;127;8;19;12;2;0.25;0;0;1;1
63;2;92;218;127;8;19;12;2;0.25;0.5;0;1;0.5
63;2;92;218;127;8;19;12;2;0.25;1;0;1;0
64;1;1;47;47;1;4;4;2;0.25;0;0;1;1
64;1;1;47;47;1;4;4;2;0.25;0.5;0;1;0.5
64;1;1;47;47;1;4;4;2;0.25;1;0;1;0
64;1;894;1000;107;75;84;10;2;0.25;0;0;0;1
64;1;894;1000;107;75;84;10;2;0.25;0.5;0;0;0.5
64;1;894;1000;107;75;84;10;2;0.25;1;0;0;0
64;2;49;57;9;5;5;1;2;0.25;0;0;1;1
64;2;49;57;9;5;5;1;2;0.25;0.5;0;1;0.5
64;2;49;57;9;5;5;1;2;0.25;1;0;1;0
64;3;59;252;194;5;21;17;2;0.25;0;0;1;1
64;3;59;252;194;5;21;17;2;0.25;0.5;0;1;0.5
64;3;59;252;194;5;21;17;2;0.25;1;0;1;0
64;4;254;257;4;22;22;1;2;0.25;0;0;1;1
64;4;254;257;4;22;22;1;2;0.25;0.5;0;1;0.5
64;4;254;257;4;22;22;1;2;0.25;1;0;1;0
64;5;259;448;190;22;38;17;2;0.25;0;0;1;1
64;5;259;448;190;22;38;17;2;0.25;0.5;0;1;0.5
64;5;259;448;190;22;38;17;2;0.25;1;0;1;0
64;6;450;892;443;38;75;38;2;0.25;0;0;1;1
64;6;450;892;443;38;75;38;2;0.25;0.5;0;1;0.5
64;6;450;892;443;38;75;38;2;0.25;1;0;1;0
65;1;1;549;549;1;46;46;2;0.25;0;0;1;1
65;1;1;549;549;1;46;46;2;0.25;0.5;0;1;0.5
65;1;1;549;549;1;46;46;2;0.25;1;0;1;0
65;1;595;1000;406;50;84;35;2;0.25;0;0;0;1
65;1;595;1000;406;50;84;35;2;0.25;0.5;0;0;0.5
65;1;595;1000;406;50;84;35;2;0.25;1;0;0;0
65;2;551;593;43;46;50;5;2;0.25;0;0;1;1
65;2;551;593;43;46;50;5;2;0.25;0.5;0;1;0.5
65;2;551;593;43;46;50;5;2;0.25;1;0;1;0
66;1;1;235;235;1;20;20;2;0.25;0;0;1;1
66;1;1;235;235;1;20;20;2;0.25;0.5;0;1;0.5
66;1;1;235;235;1;20;20;2;0.25;1;0;1;0
66;1;767;1000;234;64;84;21;2;0.25;0;0;0;1
